text,font_size,len_chars,is_upper,page_num,font_count,is_bold,x0,x1,y0,y1,label
all stakeholders are engaged in creating a synergistic ODL organization. The proposal must,11.039999999999964,90,0,7,2,0,90.04473999999999,515.7515559999999,656.8300800000001,667.87008,body
indicate how this consultative process will be approached.,11.039999999999964,58,0,7,1,0,90.04473999999999,360.54571599999997,644.2334400000001,655.27344,body
"The business plan for the ODL must address significant issues. There are, for example,",11.039999999999964,86,0,7,1,0,90.04473999999999,496.5540999999999,618.9076800000001,629.9476800000001,body
enormous differences in the financial resources available to libraries mandated to provide,11.039999999999964,90,0,7,1,0,90.04473999999999,504.77117199999986,606.3110400000002,617.3510400000001,body
"similar services. Some post-secondary and public libraries, particularly those in large urban",11.039999999999964,93,0,7,1,0,90.04473999999999,512.6802279999998,593.5929600000002,604.6329600000001,body
"areas, have the facilities, funding and technological infrastructure necessary to service their",11.039999999999964,95,0,7,1,0,90.04473999999999,513.225604,580.9963200000002,592.0363200000002,body
"patrons with electronic services and resources. Many others, particularly in rural regions, do",11.039999999999964,94,0,7,1,0,90.04473999999999,518.1615879999998,568.3996800000002,579.4396800000002,body
not. The proposal must indicate how these issues will be approached.,11.039999999999964,68,0,7,2,0,90.04473999999999,417.61699600000003,555.6816000000002,566.7216000000002,body
Milestones,12.0,10,0,7,1,0,96.0406,166.50340000000003,504.972,516.972,body
1) A preliminary report will be issued during June 2003.,11.039999999999964,56,0,7,1,0,108.0406,371.49143200000026,476.71056000000004,487.75056,body
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.039999999999964,90,0,7,1,0,108.0406,525.2565519999997,452.11344,463.15344,body
"community will be available by August 1, 2003 and that there will be an opportunity",11.039999999999964,83,0,7,1,0,126.0358,525.1748559999997,439.39536000000004,450.43536,body
for responses to be evaluated.,11.039999999999964,30,0,7,1,0,126.0358,269.501704,426.79872000000006,437.83872,body
3) The business plan must be completed and approved by the ODL Steering Committee,11.039999999999964,81,0,7,1,0,108.0406,525.2951920000003,402.0801600000001,413.12016000000006,body
"no later than September 30, 2003.",11.039999999999964,33,0,7,1,0,126.0358,287.9086960000001,389.4835200000001,400.5235200000001,body
Approach and Specific Proposal Requirements,12.0,43,0,7,1,0,99.5206,387.1653999999999,351.49199999999996,363.49199999999996,body
The firm/consultant (or proposed team of consultants) will be expected to work closely with,11.039999999999964,91,0,7,2,0,90.0406,525.1799919999997,323.11056,334.15056,body
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.039999999999964,85,0,7,1,0,90.04059999999996,525.1203759999997,310.51392000000004,321.55392,body
"Given the consultative nature of this business planning process, the firm/consultant will also",11.039999999999964,94,0,7,1,0,90.04059999999996,524.9625039999995,297.79584000000006,308.83584,body
be expected to travel and communicate regularly with various stakeholders as well as with,11.039999999999964,89,0,7,1,0,90.04059999999996,524.9459439999995,285.1992000000001,296.23920000000004,body
electronic resource publishers/vendors.,11.039999999999964,39,0,7,1,0,90.04059999999996,274.64706399999994,272.6025600000001,283.64256000000006,body
The proposal should include the following information:,11.040000000000013,54,0,7,1,0,90.04059999999996,341.9700879999999,247.88400000000007,258.9240000000001,body
a) name of the firm/consultant,11.039999999999985,30,0,7,1,0,108.03579999999995,249.22194399999995,223.28688000000008,234.32688000000007,body
"b) names of those individuals who will be engaged in this project, their specific",11.039999999999973,81,0,7,1,0,108.03579999999995,471.32907999999964,210.5688000000001,221.6088000000001,body
responsibilities on this project and relevant experience/qualifications,11.039999999999973,71,0,7,1,0,108.03579999999995,424.25783200000035,197.9721600000001,209.01216000000008,body
c) description of similar engagements that highlight the firm’s experience in business,11.03999999999997,86,0,7,1,0,108.03579999999995,499.9094319999996,185.37552000000008,196.41552000000007,body
planning and building stakeholder commitment,11.03999999999998,44,0,7,1,0,108.03579999999995,327.00757599999986,172.6574400000001,183.69744000000009,body
d) references with details of work completed for these references,11.039999999999974,65,0,7,1,0,108.03579999999995,410.3860719999998,160.06080000000009,171.10080000000008,body
"e) description of the approach that will be used for completing the business plan,",11.039999999999973,82,0,7,1,0,108.03579999999995,481.90871199999964,147.3427200000001,158.3827200000001,body
including a timeline,11.039999999999992,20,0,7,1,0,108.03579999999995,199.81352799999996,134.7460800000001,145.78608000000008,body
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.03999999999999,91,0,7,1,0,108.03579999999995,521.6648559999993,122.1494400000001,133.1894400000001,body
structure,11.040000000000006,9,0,7,1,0,108.03579999999995,151.75530399999994,109.4313600000001,120.4713600000001,body
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,57,0,7,1,1,90.0406,284.2736320000001,49.52484,57.08484,H3
March 2003,7.560000000000002,10,0,7,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,H3
7777,9.000000000000002,4,0,7,2,0,516.3975999999999,524.6505999999999,48.0961,58.167100000000005,body
Evaluation and Awarding of Contract,12.0,35,0,8,1,0,96.0406,324.9814000000001,694.092,706.092,body
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.039999999999964,100,0,8,1,0,90.0406,523.8629199999997,656.83056,667.87056,body
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.039999999999964,98,0,8,1,0,90.0406,519.897351999999,644.11248,655.15248,body
any of the bidders responding to this RFP and we may seek further response.,11.039999999999964,75,0,8,1,0,90.0406,432.40535200000033,631.51584,642.55584,body
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.039999999999964,88,0,8,1,0,90.0406,457.97509600000046,606.91872,617.95872,body
Quality of the proposal /approach outlined for undertaking the business planning process,11.039999999999964,88,0,8,1,0,126.04203999999999,516.0355600000003,569.48208,580.52208,body
Demonstrated experience,11.039999999999964,23,0,8,1,0,126.04203999999999,243.67323999999996,556.764,567.804,body
"Cost, including expenses",11.039999999999964,24,0,8,1,0,126.04203999999999,239.436088,544.16736,555.20736,body
Timeline and projected completion date,11.039999999999964,38,0,8,1,0,126.04203999999999,301.78669599999995,531.57072,542.61072,body
Other relevant factors as determined by the ODL Steering Committee,11.039999999999964,66,0,8,1,0,126.04203999999999,432.9242320000005,518.36688,529.40688,body
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.039999999999964,80,0,8,1,0,90.04059999999998,447.96292000000057,493.05216,504.09216,body
(mridley@uoguelph.ca).,11.039999999999964,22,0,8,1,0,90.04059999999998,199.58720799999998,480.33408000000003,491.37408,body
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.039999999999964,94,0,8,1,0,90.04059999999998,524.1808719999985,455.01936,466.05935999999997,body
Committee.,11.039999999999964,10,0,8,1,0,90.04059999999998,144.33642399999997,442.42272,453.46272,body
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,57,0,8,1,1,90.0406,284.2736320000001,49.52484,57.08484,H3
March 2003,7.560000000000002,10,0,8,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,H3
8888,9.000000000000002,4,0,8,2,0,516.3975999999999,524.6505999999999,48.0961,58.167100000000005,body
Appendix A: ODL Envisioned Phases & Funding,12.0,43,0,9,1,0,90.0406,383.56419999999986,667.572,679.572,body
Phase I: Business Planning,9.959999999999923,26,0,9,1,1,90.0405,219.39500400000006,641.09874,651.05874,H3
Timeline: March 2003 – September 2003,9.959999999999923,37,0,9,2,1,90.0405,268.0077720000001,618.06124,628.02126,H3
"Funding Requested: ~$100,000 jointly funded by stakeholder groups and the provincial government.",9.959999999999923,96,0,9,2,1,90.0405,520.7457600000004,606.53752,616.49754,H3
Result: The ODL business plan,9.959999999999923,29,0,9,2,1,90.04050000000001,226.60205999999997,583.61958,593.57958,H3
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9.959999999999924,105,0,9,1,0,90.04050000000001,516.1900559999995,560.46258,570.4225799999999,body
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9.959999999999923,101,0,9,1,0,90.04050000000001,514.8095999999997,548.93886,558.8988599999999,body
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9.959999999999923,99,0,9,1,0,90.04050000000001,512.7040559999995,537.41514,547.3751399999999,body
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9.959999999999921,102,0,9,1,0,90.04050000000001,523.1750040000006,514.49718,524.4571799999999,body
consultative approach. To ensure that the planning results in a workable plan with the full commitment,9.960000000000008,102,0,9,1,0,90.04050000000001,520.2826199999995,502.9734599999999,512.9334599999999,body
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",9.960000000000004,92,0,9,1,0,90.04050000000001,472.8461279999998,491.44973999999985,501.40973999999983,body
communication components so critical in a consultative process.,9.95999999999999,63,0,9,1,0,90.04050000000001,361.2283920000004,479.9260199999998,489.8860199999998,body
Phase II: Implementing and Transitioning,9.95999999999998,40,0,9,1,1,90.04050000000001,278.51856000000004,445.6038599999998,455.5638599999998,H3
Timeline: April 2004 – December 2006,9.95999999999998,36,0,9,2,1,90.04050000000001,257.67726000000005,422.56633999999997,432.5263799999998,H3
Funding Requested: Funding from other states and provinces suggest that the ODL could receive,9.960000000000004,93,0,9,2,1,90.04050000000001,509.49295200000023,411.04261999999994,421.00265999999993,H3
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",9.960000000000008,102,0,9,1,0,90.04050000000001,513.9331200000004,399.51893999999993,409.4789399999999,body
stakeholders and other interested parties.,9.95999999999998,42,0,9,1,0,90.04050000000002,266.22194400000024,388.1147399999999,398.0747399999999,body
Result: The ODL is implemented and validated,9.95999999999998,44,0,9,2,1,90.04050000000002,291.25540800000005,365.0772599999999,375.0372599999999,H3
The second phase will be to implement the ODL based on the business plan. This phase recognizes,9.960000000000006,95,0,9,1,0,90.04050000000002,524.7178079999992,341.9202599999999,351.8802599999999,body
that for ODL to be optimally successful libraries must transition to a new way of doing business and,9.960000000000008,100,0,9,1,0,90.04050000000002,524.5624319999995,330.3965399999999,340.3565399999999,body
providing services. The transition must occur while libraries continue to provide existing services and,9.960000000000008,103,0,9,1,0,90.04050000000002,524.6530679999987,318.9923399999999,328.9523399999999,body
"respond to current challenges. This implementation phase will funded by a partnership of government,",9.960000000000008,100,0,9,1,0,90.04050000000002,524.8044600000002,307.4686199999999,317.42861999999985,body
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,9.960000000000004,90,0,9,1,0,90.04050000000002,467.27649600000024,295.94489999999985,305.9048999999998,body
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,9.960000000000008,105,0,9,1,0,90.04050000000002,524.843303999999,272.90741999999983,282.8674199999998,body
"and content of the ODL is created and secured. Some of the funding will be new money, although there",9.960000000000008,100,0,9,2,0,90.04050000000002,524.725776,261.5032199999998,271.4632199999998,body
is every indication that existing budgets and methods of operating may be modified as a result of,9.960000000000006,97,0,9,1,0,90.04050000000004,524.848283999999,250.09901999999983,260.0590199999998,body
"recommendations. During this phase the polices, procedures, governance structures and accountability",9.96000000000003,100,0,9,2,0,90.04050000000004,524.6739839999999,238.57529999999983,248.53529999999984,body
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",9.96000000000003,101,0,9,1,0,90.04050000000004,524.6958959999996,226.93205999999984,236.89205999999984,body
"Information resources will be identified, contracts for these resources will be negotiated and resources",9.960000000000027,104,0,9,1,0,90.04050000000004,524.6391239999999,215.40833999999984,225.36833999999985,body
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,9.960000000000027,98,0,9,1,0,90.04050000000004,524.6092439999995,203.88461999999984,213.84461999999985,body
achieving its objectives and is accountable to its key communities.,9.960000000000024,67,0,9,1,0,90.04050000000004,368.5738920000003,192.36089999999984,202.32089999999985,body
Phase III: Operating and Growing the ODL,9.960000000000017,40,0,9,1,1,90.04050000000004,282.46371600000015,169.56245999999985,179.52245999999985,H3
Timeline: January 2007 -,9.960000000000008,24,0,9,2,1,90.04050000000004,197.63240400000004,146.52497999999986,156.48497999999987,H3
Funding: $50 Million annually ($35 Million requested from government),9.960000000000026,69,0,9,2,1,90.04050000000004,391.5406560000003,135.00122,144.96125999999987,H3
Result: The ODL is fully operational and sustainable,9.960000000000022,52,0,9,2,1,90.0405,312.53195999999997,112.08325999999998,122.04329999999996,H3
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,9.960000000000027,104,0,9,1,0,90.05045999999999,518.7089400000003,88.92629999999994,98.88629999999995,body
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,9.96000000000003,100,0,9,1,0,90.05045999999999,503.4840840000002,77.40257999999994,87.36257999999995,body
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,57,0,9,1,1,90.0406,284.2736320000001,49.52484,57.08484,H3
March 2003,7.560000000000002,10,0,9,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,H3
9999,9.000000000000002,4,0,9,2,0,516.3975999999999,524.6505999999999,48.0961,58.167100000000005,body
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,9.959999999999926,106,0,10,1,0,90.0406,522.0426519999992,708.65844,718.61844,body
to enhance the ODL.,9.959999999999923,19,0,10,1,0,90.0406,180.27321999999998,697.13472,707.0947199999999,body
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.959999999999921,102,0,10,1,0,90.0406,518.4958959999994,674.21676,684.17676,body
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.959999999999926,107,0,10,1,0,90.0406,506.73811599999965,662.69302,672.6530399999999,body
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.959999999999924,104,0,10,1,0,90.05056,509.27990799999924,651.1693,661.1293,body
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.959999999999923,96,0,10,1,0,90.05056,488.20454799999965,639.64558,649.6055799999999,body
"(university, colleges, public libraries and schools).",9.959999999999923,53,0,10,1,0,90.05056,298.99143999999984,628.12186,638.0818599999999,body
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.959999999999923,99,0,10,1,0,90.05056,522.1561959999997,610.60222,620.56224,body
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.959999999999923,92,0,10,1,0,90.0406,497.32093599999973,599.1980400000001,609.15804,body
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.959999999999923,101,0,10,1,0,90.0406,509.7261159999995,587.6743200000001,597.63432,body
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.959999999999923,95,0,10,1,0,90.0406,509.2291119999991,576.1506,586.1106,body
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.959999999999921,102,0,10,1,0,90.0406,515.8047039999992,564.62688,574.58688,body
outlines the model. This model is based on these assumptions:,9.959999999999923,61,0,10,1,0,90.0406,355.93674400000015,553.10316,563.0631599999999,body
1.,9.959999999999923,2,0,10,1,0,108.03832,118.59392799999999,535.58352,545.54352,body
that ODL expenditures will increase by 50% over a 10 year period,9.959999999999923,64,0,10,1,0,126.02608000000001,403.37622400000026,535.58352,545.54352,body
2.,9.959999999999923,2,0,10,1,0,108.03832,118.59392799999999,518.1834,528.1433999999999,body
that government funding will decrease from 70% to 45% during that 10 year period,9.959999999999923,80,0,10,1,0,126.02608000000001,473.2964200000003,518.1834,528.1433999999999,body
3.,9.95999999999998,2,0,10,1,0,108.03832,118.597912,500.66375999999997,510.62375999999995,body
"that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.960000000000004,93,0,10,1,0,126.03604,514.0397920000001,500.66375999999997,510.62375999999995,body
during the same period,9.95999999999998,22,0,10,1,0,126.046,225.548392,489.14003999999994,499.1000399999999,body
OVERVIEW OF ODL FUNDING MODEL,9.95999999999998,29,1,10,1,1,245.80504000000002,423.01136800000006,460.21619999999996,470.17619999999994,H3
Funding Source,12.0,14,0,10,1,1,114.4006,205.6798,434.50800000000004,446.50800000000004,H3
Government,9.95999999999998,10,0,10,1,0,114.4006,169.78318000000002,422.45844,432.41844,body
Libraries,9.95999999999998,9,0,10,1,0,114.40059999999994,153.16292799999994,410.45664,420.41664,body
Endowment,9.95999999999998,9,0,10,1,0,114.41055999999998,167.74735599999997,398.45484,408.41483999999997,body
Gifts/In-Kind,9.95999999999998,13,0,10,1,0,114.41056000000003,168.96148000000002,386.45304,396.41303999999997,body
TOTAL ANNUAL,9.95999999999998,12,1,10,1,1,114.41056000000003,195.06166000000005,374.57076,384.53076,H3
2007,12.0,4,0,10,1,1,313.3606,342.48699999999997,434.50800000000004,446.50800000000004,H3
$35M (70%),9.95999999999998,10,1,10,1,0,300.44344,354.97045600000007,422.45844,432.41844,body
$10M (20%),9.95999999999998,10,1,10,1,0,300.47331999999994,354.9844,410.45664,420.41664,body
$4.5M (9%),9.95999999999998,10,1,10,1,0,301.77808000000005,353.5531480000001,398.45484,408.41483999999997,body
$0.5M (1%),9.95999999999998,10,1,10,1,0,301.79800000000006,353.5870120000001,386.45304,396.41303999999997,body
$50M,9.95999999999998,4,1,10,1,0,314.32768000000004,338.46076000000005,374.45124,384.41123999999996,body
2017,12.0,4,0,10,1,1,427.6006,456.7282,434.50800000000004,446.50800000000004,H3
$33.75M (45%),9.95999999999998,13,1,10,1,0,408.06124,475.78326400000003,422.45844,432.41844,body
$22.5M (30%),9.95999999999998,12,1,10,1,0,410.72056,473.14486,410.45664,420.41664,body
$15M (20%),9.95999999999998,10,1,10,1,0,414.68464000000006,469.2355600000001,398.45484,408.41483999999997,body
$3.75M (5%),9.95999999999998,11,1,10,1,0,413.38984000000005,470.5801600000001,386.45304,396.41303999999997,body
$75M,9.95999999999998,4,1,10,1,0,428.55892000000006,452.69200000000006,374.45124,384.41123999999996,body
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.960000000000008,103,0,10,1,0,90.04840000000002,506.9092600000004,339.41195999999997,349.37195999999994,body
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.960000000000008,101,0,10,1,0,90.04840000000002,519.9638319999989,327.88823999999994,337.8482399999999,body
of the ODL and help to offset operating costs.,9.95999999999998,46,0,10,1,0,90.04840000000002,282.5473120000001,316.3645199999999,326.3245199999999,body
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.960000000000006,98,0,10,1,0,90.04840000000002,508.5277600000003,293.3270399999999,303.2870399999999,body
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.960000000000008,105,0,10,1,0,90.04840000000002,523.3821039999999,281.9228399999999,291.8828399999999,body
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.96000000000001,107,0,10,1,0,90.04840000000002,521.0823399999992,270.39911999999987,280.35911999999985,body
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.960000000000008,101,0,10,1,0,90.04840000000002,516.8184640000005,258.87539999999984,268.8353999999998,body
of the nature of the ODL digital collection is appended). The proposed ODL expenditures in 2006,9.960000000000027,95,0,10,2,1,90.04840000000002,507.5775760000001,247.35167999999985,257.31167999999985,H3
represent an investment of $5.00 per citizen.,9.960000000000019,45,0,10,1,1,90.04840000000002,292.14576399999993,235.82795999999985,245.78795999999986,H3
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.960000000000027,108,0,10,1,0,90.04840000000002,520.5255760000002,212.90999999999985,222.86999999999986,body
double benefit: it supports a province-wide library of high quality information resources and it,9.960000000000027,96,0,10,1,0,90.04840000000002,476.71552000000065,201.38627999999986,211.34627999999987,body
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.960000000000027,105,0,10,1,0,90.04840000000002,519.1361560000003,189.86255999999986,199.82255999999987,body
that enhance local services. This multiplier means that for every dollar invested in ODL the return,9.96000000000003,99,0,10,2,1,90.04840000000002,521.5624119999998,178.33883999999986,188.29883999999987,H3
on investment is worth $2 of value for Ontario.,9.96000000000002,47,0,10,1,1,90.04840000000002,301.64561199999997,166.81511999999987,176.77511999999987,H3
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,57,0,10,1,1,90.0406,284.2736320000001,49.52484,57.08484,H3
March 2003,7.560000000000002,10,0,10,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,H3
10101010,9.0,8,0,10,2,0,510.8775,524.6502,48.0961,58.167100000000005,body
Appendix B:,12.0,11,0,11,1,0,96.0406,173.52820000000003,682.572,694.572,body
ODL Steering Committee Terms of Reference,12.0,41,0,11,1,0,198.019,477.8673999999996,682.572,694.572,body
1. Preamble,9.959999999999923,11,0,11,1,1,90.0406,146.071576,644.09874,654.05874,H3
Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,9.959999999999923,101,0,11,1,0,95.79748,521.7568000000003,620.94174,630.9017399999999,body
and supported by its diverse stakeholder communities (see: www.odl.on.ca). The business,9.959999999999923,87,0,11,1,0,95.79748,478.9039000000001,609.53754,619.49754,body
"development planning and commitment process will be overseen by a Steering Committee, who are",9.959999999999923,93,0,11,1,0,95.79748000000001,516.0596800000001,598.01382,607.9738199999999,body
accountable to potential ODL funders including the Province of Ontario.,9.959999999999923,71,0,11,1,0,95.79748000000001,398.55558400000024,586.4901,596.4500999999999,body
2. Terms of Reference,9.959999999999923,21,0,11,1,1,90.04060000000001,191.93239600000007,563.57214,573.5321399999999,H3
"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",9.959999999999923,94,0,11,1,0,95.79748000000001,505.89749199999943,540.53466,550.49466,body
"business plan, securing sector support, and management of the planners and process. Specific",9.959999999999923,92,0,11,1,0,95.79748000000001,498.8059719999997,529.01094,538.9709399999999,body
responsibilities include:,9.959999999999923,25,0,11,1,0,95.79748000000001,195.00904000000003,517.48722,527.4472199999999,body
"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",9.960000000000008,101,0,11,1,0,95.79748000000001,524.8902159999992,494.4497399999999,504.4097399999999,body
"governance, management, funding model and structure, organizational structure, marketing,",9.960000000000004,89,0,11,1,0,131.79292,519.9201760000003,483.0455399999999,493.0055399999999,body
"staffing, and evaluation;",9.95999999999998,25,0,11,1,0,131.79292,233.80722400000005,471.5218199999999,481.48181999999986,body
"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",9.960000000000008,100,0,11,1,0,95.79748000000001,524.1581559999997,459.99809999999985,469.95809999999983,body
"communication, and to ensure meaningful opportunities for stakeholder input into decision-",9.960000000000004,90,0,11,1,0,131.79292,510.3665440000002,448.4743799999998,458.4343799999998,body
making;,9.95999999999998,7,0,11,1,0,131.79292,167.91784,436.9506599999998,446.9106599999998,body
2.3 recruiting and managing the business planner(s);,9.959999999999981,52,0,11,1,0,95.79748000000001,319.37557599999997,425.4269399999998,435.38693999999975,body
"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",9.960000000000006,96,0,11,1,0,95.79748000000001,503.3278119999993,414.02273999999977,423.98273999999975,body
expenditures;,9.95999999999998,13,0,11,1,0,131.79292,191.29097199999998,402.49901999999975,412.4590199999997,body
2.5 serving as a focus group for business planner(s) to test ideas;,9.959999999999994,67,0,11,1,0,95.79748000000001,371.5908760000004,390.9752999999997,400.9352999999997,body
2.6 providing signoff for business planner(s) at key decision points of business plan development;,9.960000000000006,98,0,11,1,0,95.79748000000001,504.7949199999997,379.4515799999997,389.4115799999997,body
"2.7 securing commitment from library, government, and institutional stakeholders for implementation",9.960000000000006,99,0,11,1,0,95.79748000000001,516.3953320000006,367.92785999999967,377.88785999999965,body
of the business plan;,9.95999999999998,21,0,11,1,0,131.79292,220.9867120000001,356.40413999999964,366.3641399999996,body
2.8 presenting the business plan to funders,9.95999999999998,43,0,11,1,0,95.79748000000001,279.23578000000003,344.99993999999964,354.9599399999996,body
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,9.960000000000006,96,0,11,1,0,95.79748000000001,508.8366880000002,333.4762199999996,343.4362199999996,body
and education communities.,9.95999999999998,26,0,11,1,0,131.79292,252.49019199999995,321.9524999999996,331.91249999999957,body
3. Membership,9.95999999999998,13,0,11,1,1,90.03064,159.62414800000002,299.0345399999996,308.9945399999996,H3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",9.960000000000008,101,0,11,1,0,95.78752,512.951163999999,275.9970599999996,285.95705999999956,body
representatives to the steering committee,9.95999999999998,41,0,11,1,0,95.78752,271.6522360000002,264.47333999999955,274.43333999999953,body
3.1 Schools:,9.960000000000008,12,0,11,1,0,95.78752,150.77169999999998,241.43585999999954,251.39585999999954,body
-Ontario School Library Association (OSLA) and The Association of Library Consultants and,9.960000000000027,89,0,11,1,0,126.02608000000001,514.9023280000005,229.91213999999954,239.87213999999955,body
Coordinators of Ontario (TALCO) (Executive Council of OSLA to name representative in,9.960000000000027,84,0,11,2,0,126.02608000000001,498.8308720000002,218.62745999999953,228.58745999999954,body
consultation with TALCO),9.960000000000008,24,0,11,2,0,126.02608000000001,236.27332,207.10373999999953,217.06373999999954,body
3.2 Universities:,9.960000000000008,17,0,11,1,0,95.78752000000003,165.634012,195.46049999999954,205.42049999999955,body
-Ontario Council of University Libraries (OCUL) (OCUL to name),9.960000000000024,62,0,11,2,0,126.02608000000004,400.4340400000001,184.05629999999954,194.01629999999955,body
3.3 Colleges:,9.960000000000008,13,0,11,1,0,95.78752000000003,153.87324400000003,172.41305999999955,182.37305999999955,body
"-Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name)",9.960000000000027,83,0,11,2,0,126.02608000000004,504.5857600000001,161.00885999999954,170.96885999999955,body
3.4 Public libraries:,9.960000000000008,21,0,11,1,0,95.77756000000005,178.01728000000008,149.48513999999955,159.44513999999955,body
"-Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",9.960000000000027,92,0,11,1,0,126.01612000000006,521.3484399999995,137.96141999999955,147.92141999999956,body
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",9.960000000000027,87,0,11,1,0,126.01612000000006,493.47239200000007,126.43769999999955,136.39769999999956,body
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),9.960000000000027,88,0,11,1,0,126.01612000000006,511.86353199999985,114.91397999999955,124.87397999999956,body
"(Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name)",9.960000000000022,55,0,11,2,0,126.01612000000006,405.3343600000001,103.50977999999955,113.46977999999956,body
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,57,0,11,1,1,90.0406,284.2736320000001,49.52484,57.08484,H3
March 2003,7.560000000000002,10,0,11,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,H3
11111111,9.0,8,0,11,2,0,510.8775,524.6502,48.0961,58.167100000000005,body
3.5 Ontario Library Association representative (ex-officio) (OLA to appoint one representative),9.959999999999923,95,0,12,2,0,95.8195,491.55022,708.7488000000001,718.70884,body
-Role of the OLA ex-officio member: To act as a liaison between the steering committee and,9.959999999999923,90,0,12,1,0,126.06801999999993,518.1294760000001,697.1055600000001,707.06556,body
"the OLA Board, and to assist the chair with the administrative responsibilities connected with",9.959999999999923,94,0,12,1,0,126.06801999999993,513.8656,685.58184,695.54184,body
"the preparation of the business plan, finance, and communications.",9.959999999999923,66,0,12,1,0,126.06801999999993,409.20890800000006,674.1776400000001,684.13764,body
"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",9.959999999999923,94,0,12,1,0,95.82945999999993,482.23761999999937,651.1401600000002,661.1001600000001,body
"discretion, call on invited experts to advise on issues as required.",9.959999999999923,68,0,12,1,0,95.82945999999993,369.48444400000005,639.6164400000001,649.57644,body
4. Appointment Criteria and Process,9.959999999999923,35,0,12,1,1,90.07257999999993,264.40445200000005,616.6984800000001,626.65848,H3
4.1 Groups and organizations named in Section 3 above are responsible for appointing up to two,9.959999999999923,94,0,12,1,0,95.82945999999993,524.7548679999993,593.0534400000001,603.0134400000001,body
representatives to the Steering Committee.,9.959999999999923,42,0,12,1,0,131.83485999999994,314.2373199999999,581.0516400000001,591.01164,body
